model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
openai/gpt-4o-mini,system1,24,18,y_arrestedafter2002,False,YES,75,False,0.5144517421722412,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:17.845206
openai/gpt-4o-mini,system1,3,18,y_arrestedafter2002,False,YES,75,False,0.5286900997161865,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:18.360088
openai/gpt-4o-mini,system1,23,18,y_arrestedafter2002,False,NO,75,True,0.43367600440979004,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:18.889324
openai/gpt-4o-mini,system1,25,18,y_arrestedafter2002,True,YES,75,True,0.40715789794921875,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:19.323458
openai/gpt-4o-mini,system1,18,18,y_arrestedafter2002,False,YES,85,False,0.4042549133300781,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:19.730986
openai/gpt-4o-mini,system1,28,18,y_arrestedafter2002,True,YES,75,True,0.4629666805267334,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:20.135633
openai/gpt-4o-mini,system1,20,18,y_arrestedafter2002,True,NO,75,False,0.5123658180236816,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:20.598891
openai/gpt-4o-mini,system1,7,18,y_arrestedafter2002,False,NO,75,True,0.436140775680542,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:21.111642
openai/gpt-4o-mini,system1,10,18,y_arrestedafter2002,False,NO,75,True,0.4511091709136963,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:21.548159
openai/gpt-4o-mini,system1,14,18,y_arrestedafter2002,True,YES,85,True,0.4211399555206299,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:21.999651
openai/gpt-4o-mini,system1,19,18,y_arrestedafter2002,False,YES,85,False,0.6413547992706299,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:22.421680
openai/gpt-4o-mini,system1,6,18,y_arrestedafter2002,False,YES,75,False,0.3993709087371826,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:23.063469
openai/gpt-4o-mini,system1,27,19,y_arrestedafter2002,True,YES,75,True,0.41870713233947754,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:23.469624
openai/gpt-4o-mini,system1,16,19,y_arrestedafter2002,False,YES,72,False,0.5873150825500488,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T22:21:23.888639
openai/gpt-4o-mini,system1,12,19,y_arrestedafter2002,False,YES,75,False,0.4229722023010254,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:24.476281
openai/gpt-4o-mini,system1,22,19,y_arrestedafter2002,True,YES,85,True,0.7725918292999268,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:24.899628
openai/gpt-4o-mini,system1,8,19,y_arrestedafter2002,False,YES,75,False,0.5009889602661133,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:25.672478
openai/gpt-4o-mini,system1,9,19,y_arrestedafter2002,False,YES,75,False,0.44910383224487305,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:26.173946
openai/gpt-4o-mini,system1,21,19,y_arrestedafter2002,False,YES,75,False,0.5165660381317139,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:26.623471
openai/gpt-4o-mini,system1,0,19,y_arrestedafter2002,True,YES,85,True,0.7078440189361572,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:27.140412
openai/gpt-4o-mini,system1,26,19,y_arrestedafter2002,False,NO,75,True,0.4228999614715576,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:27.849253
openai/gpt-4o-mini,system1,13,19,y_arrestedafter2002,False,NO,75,True,0.5348176956176758,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:28.272421
openai/gpt-4o-mini,system1,15,19,y_arrestedafter2002,True,YES,75,True,0.43235301971435547,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:28.807556
openai/gpt-4o-mini,system1,11,19,y_arrestedafter2002,False,YES,75,False,0.4092998504638672,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:29.240266
openai/gpt-4o-mini,system1,17,19,y_arrestedafter2002,False,YES,75,False,0.40016818046569824,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:29.649961
openai/gpt-4o-mini,system1,1,19,y_arrestedafter2002,False,NO,75,True,0.5021340847015381,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:30.050411
openai/gpt-4o-mini,system1,4,19,y_arrestedafter2002,False,YES,75,False,0.4523921012878418,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:30.552849
openai/gpt-4o-mini,system1,5,19,y_arrestedafter2002,True,YES,85,True,0.476578950881958,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:31.005580
openai/gpt-4o-mini,system1,2,19,y_arrestedafter2002,False,YES,75,False,0.3939321041107178,235,16,251,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:31.482492
openai/gpt-4o-mini,system1,24,19,y_arrestedafter2002,False,YES,75,False,0.4674828052520752,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:31.877035
openai/gpt-4o-mini,system1,3,19,y_arrestedafter2002,False,YES,75,False,0.4627242088317871,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:32.345103
openai/gpt-4o-mini,system1,23,19,y_arrestedafter2002,False,NO,75,True,0.6077539920806885,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:32.808144
openai/gpt-4o-mini,system1,25,19,y_arrestedafter2002,True,YES,75,True,0.44202494621276855,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:33.416352
openai/gpt-4o-mini,system1,18,19,y_arrestedafter2002,False,YES,85,False,0.4778871536254883,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:33.858706
openai/gpt-4o-mini,system1,28,19,y_arrestedafter2002,True,YES,75,True,0.41945815086364746,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:34.336878
openai/gpt-4o-mini,system1,20,19,y_arrestedafter2002,True,NO,85,False,0.5191240310668945,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:21:34.756649
openai/gpt-4o-mini,system1,7,19,y_arrestedafter2002,False,NO,75,True,0.44617414474487305,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:35.276090
openai/gpt-4o-mini,system1,10,19,y_arrestedafter2002,False,NO,75,True,0.40837883949279785,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:35.722619
openai/gpt-4o-mini,system1,14,19,y_arrestedafter2002,True,YES,85,True,0.42548394203186035,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:36.131508
openai/gpt-4o-mini,system1,19,19,y_arrestedafter2002,False,YES,85,False,0.5010302066802979,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:36.557344
openai/gpt-4o-mini,system1,6,19,y_arrestedafter2002,False,YES,85,False,0.49590587615966797,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:37.059161
